#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Bbss_out_gbbins.filtered_polymorphic_sites" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Bbss_out_gbbins.filtered_polymorphic_sites" name="distribution" x="@birthRate.t:Bbss_out_gbbins.filtered_polymorphic_sites">
#            <Normal id="Normal.100" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mean" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="sigma" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Normal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Bbss_out_gbbins.filtered_polymorphic_sites" id="treeLikelihood.Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Bbss_out_gbbins.filtered_polymorphic_sites">
#            <siteModel id="SiteModel.s:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Bbss_out_gbbins.filtered_polymorphic_sites" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Bbss_out_gbbins.filtered_polymorphic_sites" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Bbss_out_gbbins.filtered_polymorphic_sites" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Bbss_out_gbbins.filtered_polymorphic_sites" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
513000	-104285.2388129326	-104340.10226636575	54.86345343314723	-104340.10226636575	0.24715858000030638	75.08143671721217	6.212736072111911
514000	-104293.83062142604	-104348.42173467646	54.59111325042097	-104348.42173467646	0.24523073646826665	70.31792687926097	5.442035482360497
515000	-104285.38864986852	-104340.30039449308	54.91174462456219	-104340.30039449308	0.24698598926493717	74.50235058655299	6.110919313619863
516000	-104287.51849725412	-104342.3224213569	54.80392410278956	-104342.3224213569	0.24784963763502157	75.48015980841244	6.286063501495702
517000	-104292.93819671702	-104347.41603537429	54.47783865726943	-104347.41603537429	0.24750703212074554	70.25426540528755	5.451144506397432
518000	-104296.65368687219	-104349.49240162873	52.83871475654247	-104349.49240162873	0.24616125044616047	64.9123809068979	4.72328860374861
519000	-104292.03508742001	-104346.83507045743	54.79998303742049	-104346.83507045743	0.2464699259753165	71.98903814697609	5.7044047150164445
520000	-104285.9711422672	-104340.2153820731	54.24423980590828	-104340.2153820731	0.24566050146829124	69.02060688571876	5.264490202594323
521000	-104285.9329483337	-104340.74087525146	54.807926917752866	-104340.74087525146	0.24556320868145384	72.17924761942506	5.736267456886493
522000	-104285.96183324084	-104340.65069444169	54.68886120084359	-104340.65069444169	0.24728039654582878	71.01246593616966	5.550615497784259
523000	-104287.47975611467	-104341.74083000558	54.26107389090811	-104341.74083000558	0.2444179932848179	78.03001095612929	6.760177295310606
524000	-104296.4130374183	-104349.92201813756	53.508980719253955	-104349.92201813756	0.24776731731390364	79.47880473166381	7.0782604472010195
525000	-104292.8214248178	-104347.67045084828	54.84902603048337	-104347.67045084828	0.24775634044092862	73.95764855351247	6.031531147200423
526000	-104292.30959533605	-104347.11531728285	54.80572194679645	-104347.11531728285	0.24775634044092862	72.62381189946672	5.813630779377994
527000	-104296.28660614457	-104350.76002603424	54.47341988967868	-104350.76002603424	0.24391274616412686	77.7238732666856	6.683040452339377
528000	-104283.4109788936	-104338.3676436615	54.956664767901955	-104338.3676436615	0.24391161051375926	71.95831148118332	5.6714562821336605
529000	-104295.63539034447	-104349.81227741326	54.176887068798244	-104349.81227741326	0.24585307559048408	78.62956294422321	6.860573932583234
530000	-104287.18534387011	-104341.93841967189	54.75307580177926	-104341.93841967189	0.24829578798838875	71.4013702702317	5.608806635149364
531000	-104292.53068029428	-104347.32808279488	54.797402500590366	-104347.32808279488	0.24645405890482797	71.32300041034566	5.58688810995005
532000	-104286.3582421417	-104341.14995457222	54.791712430526985	-104341.14995457222	0.2492389648137106	74.78956788441616	6.177202752166146
533000	-104288.04425275476	-104341.87265943042	53.8284066756648	-104341.87265943042	0.24644057061036764	67.35695713473406	5.021874535641962
534000	-104288.98872258213	-104343.83084467649	54.8421220943555	-104343.83084467649	0.24609008272280483	71.21504739707392	5.559494000269043
535000	-104287.60866272442	-104341.7040133689	54.09535064447355	-104341.7040133689	0.2490470187005803	68.40998128138442	5.176039432559647
536000	-104286.19965143925	-104341.09802787333	54.89837643407756	-104341.09802787333	0.2486901876868097	73.1831370369065	5.893355931831076
537000	-104292.32729096191	-104347.17194383303	54.84465287112524	-104347.17194383303	0.2496088575189088	74.97162011475022	6.198068846087515
538000	-104286.29813002344	-104341.06511020727	54.766980183832565	-104341.06511020727	0.2515652180959361	74.722712468853	6.17037985083832
539000	-104285.2677892713	-104340.0746656952	54.80687642390157	-104340.0746656952	0.247971759223214	71.87778054200632	5.68365473703322
540000	-104286.58317886604	-104341.50614783532	54.922968969279594	-104341.50614783532	0.2440674097663203	76.17013913076623	6.376242095197132
541000	-104285.56076347244	-104340.45478368223	54.89402020979094	-104340.45478368223	0.24773467060852736	72.77492004856389	5.824424659237731
542000	-104287.63768122828	-104342.22638642741	54.588705199126984	-104342.22638642741	0.2511173577526841	76.21547450177118	6.435500100138221
543000	-104299.40733721781	-104351.83300737108	52.42567015326635	-104351.83300737108	0.24611793037357213	63.825733250127755	4.578454884271926
544000	-104284.05172495243	-104338.96226833318	54.910543380762064	-104338.96226833318	0.24662806327062198	74.9877797812012	6.190040043042446
545000	-104285.6476712578	-104340.2708226816	54.62315142380419	-104340.2708226816	0.2468836165648987	76.66475551797666	6.499640845611055
546000	-104283.75918305444	-104338.6262480777	54.86706502325973	-104338.6262480777	0.2483842588617284	73.4066234931188	5.936433261926625
547000	-104284.44652436815	-104339.54618984045	55.09966547229469	-104339.54618984045	0.24476419484109332	73.69309538247255	5.945501051546991
548000	-104289.5804793279	-104344.74546021705	55.16498088914707	-104344.74546021705	0.24402724378684668	74.23004189316597	6.024304519330714
549000	-104287.61168961844	-104342.36408312537	54.75239350692728	-104342.36408312537	0.24812109374959093	71.58493111073246	5.641559903182896
550000	-104282.9913809179	-104337.95315730269	54.961776384798725	-104337.95315730269	0.24708313570096035	74.80607018372262	6.152293111632317
551000	-104288.38607137135	-104343.1520816396	54.766010268241686	-104343.1520816396	0.24672324554910868	71.13951350461579	5.559597953659857
552000	-104292.55580079378	-104347.57007396773	55.01427317394788	-104347.57007396773	0.24417769200153172	73.58804035037355	5.94219296947196
553000	-104293.2217531833	-104347.72541069787	54.50365751456944	-104347.72541069787	0.24616416741517852	77.2646656236691	6.609397790403448
554000	-104286.73973149172	-104341.10505963406	54.365328142351075	-104341.10505963406	0.24616416741517852	69.37907149151512	5.309388819056178
555000	-104287.50681481119	-104342.50501923279	54.998204421598956	-104342.50501923279	0.24345443905893108	75.57571610354141	6.2703386110700245
556000	-104290.34033700662	-104345.21005219435	54.869715187729	-104345.21005219435	0.2457574470727264	75.60832369013953	6.295978076392239
557000	-104298.35341956887	-104352.79785523479	54.444435665925134	-104352.79785523479	0.2478609831887716	69.82317442646377	5.377694715644234
558000	-104286.65688119808	-104341.07640025995	54.419519061864946	-104341.07640025995	0.2465656014157514	69.68235571005253	5.356098974997178
559000	-104289.05363627638	-104343.8859233093	54.832287032917115	-104343.8859233093	0.24791998503672974	75.04298790197791	6.211563786335309
560000	-104294.50977225494	-104349.0831424594	54.57337020446613	-104349.0831424594	0.2484365117707817	70.49761506125519	5.478194287095773
561000	-104291.6143951699	-104345.9649061059	54.35051093599623	-104345.9649061059	0.24560237949822736	77.62813555789418	6.687104917480101
562000	-104286.35963088999	-104339.61748293357	53.25785204358104	-104339.61748293357	0.24511433670185231	65.88222042582593	4.838477001917075
563000	-104291.77765831022	-104346.81117217612	55.03351386590485	-104346.81117217612	0.24363812310218227	74.23981693874357	6.047704447083049
564000	-104291.19348460768	-104345.84259938097	54.64911477329241	-104345.84259938097	0.24664656488950323	71.09397682894364	5.572418419761128
565000	-104291.8274018036	-104346.35651321552	54.52911141191119	-104346.35651321552	0.24474110110714817	70.0595692736085	5.405833761501115
566000	-104287.40819927253	-104342.23479412487	54.82659485234831	-104342.23479412487	0.2458473055722137	72.26050662583269	5.74716856204509
567000	-104284.78476922402	-104339.77362501038	54.988855786355145	-104339.77362501038	0.24579928242609358	73.91744459446049	6.001608163634256
568000	-104283.76866275349	-104338.1905835098	54.42192075631293	-104338.1905835098	0.24558844871986044	77.83583695625352	6.707455205476353
569000	-104281.25552329006	-104335.98112712067	54.725603830605976	-104335.98112712067	0.2439544793505268	70.62792813024927	5.474191404479501
570000	-104281.27159670417	-104336.0896329889	54.81803628471742	-104336.0896329889	0.2455851948749071	75.95264127156273	6.358563745633228
571000	-104287.51445329309	-104342.47358568825	54.95913239516672	-104342.47358568825	0.24634836715086855	74.75105921561646	6.143775433273106
572000	-104283.01495488494	-104337.9161893633	54.901234478351164	-104337.9161893633	0.24660527721632758	72.28808485281327	5.738974096693142
573000	-104282.94467751746	-104337.45313094676	54.50845342929992	-104337.45313094676	0.24545355401392469	69.64995750077476	5.333397704703853
574000	-104288.18091938648	-104343.08074864063	54.89982925414508	-104343.08074864063	0.24761520570004078	72.51697241021603	5.778962644431312
575000	-104283.30041822797	-104337.93830510869	54.63788688072564	-104337.93830510869	0.2493534169463381	76.05137658454599	6.402273216696657
576000	-104280.48243634154	-104335.1151321089	54.63269576736411	-104335.1151321089	0.25095897829391595	70.93814935521517	5.547344419566247
577000	-104287.078380329	-104341.83080308963	54.752422760627596	-104341.83080308963	0.2513388727853308	74.91610293311263	6.203989303549831
578000	-104287.52640752376	-104340.56261178837	53.03620426459611	-104340.56261178837	0.2497111476220769	65.39616794462466	4.783518610149621
579000	-104283.67534982704	-104338.50936214418	54.834012317135105	-104338.50936214418	0.2473277965432432	71.75517979819834	5.6572482618068936
580000	-104288.06496647537	-104342.2919245274	54.22695805202321	-104342.2919245274	0.24617187158585635	68.57188066331496	5.181888473922819
581000	-104285.23788904467	-104340.04504221957	54.807153174897834	-104340.04504221957	0.2469502349183189	75.86718557536273	6.346825012123812
582000	-104284.90464328708	-104339.8715520232	54.96690873612239	-104339.8715520232	0.2460117283976463	73.95957776307594	6.012275857568227
583000	-104297.36223693776	-104351.75630031915	54.39406338139265	-104351.75630031915	0.24963523607888852	77.09430340322761	6.600197192301195
584000	-104289.33689585523	-104343.6981572635	54.3612614082718	-104343.6981572635	0.2488068596727478	78.06008888197093	6.749798358542935
585000	-104293.24922165647	-104348.06747832346	54.8182566669836	-104348.06747832346	0.24793960721733055	76.3050694192593	6.413715649928834
586000	-104298.70790201059	-104353.70001179045	54.99210977986854	-104353.70001179045	0.24740642683800834	74.12761898762612	6.035987189276152
587000	-104301.4668186842	-104352.7703675275	51.30354884328858	-104352.7703675275	0.250008821407178	82.87419013999245	7.829649131793735
588000	-104296.61279564418	-104351.13371043516	54.52091479097041	-104351.13371043516	0.24800558288367613	70.0408623619717	5.403889162038138
589000	-104302.73828320301	-104356.94411068944	54.205827486427154	-104356.94411068944	0.2455869956005992	78.77626415007481	6.877717372856052
590000	-104297.47563111492	-104350.50378653697	53.02815542204884	-104350.50378653697	0.24758038711622776	80.64078609793361	7.306667111984793
591000	-104297.31272091235	-104352.07160178352	54.758880871173474	-104352.07160178352	0.2494260713818986	71.73116182714148	5.666276100361388
592000	-104298.03893536628	-104352.87609563935	54.83716027307085	-104352.87609563935	0.2460945026472392	71.96757830629323	5.694116173738943
593000	-104305.50532069044	-104359.44473344862	53.93941275817309	-104359.44473344862	0.25076523245703547	78.39397139398534	6.860848359001615
594000	-104297.8262489135	-104352.28956174661	54.46331283311787	-104352.28956174661	0.2495010353579064	77.01832586203443	6.578156960078086
595000	-104297.20971651857	-104351.94478932688	54.73507280830553	-104351.94478932688	0.2484760831221668	75.89094855210314	6.361908080221363
596000	-104291.42122578164	-104345.85285257286	54.4316267912162	-104345.85285257286	0.24587969616096916	77.63770054446186	6.676396516091744
597000	-104295.29092079407	-104350.15202192108	54.86110112701696	-104350.15202192108	0.24737407659884197	72.41697043360162	5.768349984766872
598000	-104284.34660510649	-104339.26906111214	54.92245600564077	-104339.26906111214	0.24645472001027438	73.84860665616696	6.001201899173452
599000	-104288.72560386725	-104343.71615298495	54.99054911770739	-104343.71615298495	0.24666978158659203	73.8761730325884	5.994444992103328
600000	-104293.51404187709	-104347.59086321769	54.076821340597476	-104347.59086321769	0.24205295444376754	67.78668864907898	5.057851080306108
601000	-104290.2709187293	-104344.91325564205	54.64233691276017	-104344.91325564205	0.24686903637816182	70.86769402970873	5.5328868746331485
602000	-104281.71576810408	-104336.28940753611	54.573639432021835	-104336.28940753611	0.24574724967691128	77.27137425928234	6.599817617791545
603000	-104282.41949560713	-104337.17738895108	54.757893343944495	-104337.17738895108	0.24632347302854604	76.10578343624718	6.392018704462309
604000	-104279.6262334591	-104334.429086995	54.802853535906586	-104334.429086995	0.2468738996496412	76.08745012422946	6.3821090644266185
605000	-104289.92328924852	-104344.361307305	54.438018056481056	-104344.361307305	0.25068219168779293	76.96026890722604	6.573174623808545
606000	-104283.5241328929	-104338.34449565163	54.82036275873274	-104338.34449565163	0.24771278368888547	75.34297764104264	6.261577492789693
607000	-104287.25271861185	-104342.30694517258	55.05422656071677	-104342.30694517258	0.24393342174836674	74.42602275993507	6.075007434730203
608000	-104288.06575882033	-104343.04631789937	54.980559079032446	-104343.04631789937	0.24484804338064456	72.74328157248715	5.8040992342050854
609000	-104289.36532351817	-104344.15243347305	54.78710995487447	-104344.15243347305	0.25011383188744013	74.34502747246984	6.105567784308139
610000	-104289.0044709536	-104343.536183322	54.531712368385506	-104343.536183322	0.24626398217868609	77.12743276803953	6.5843423158959995
611000	-104288.93594284629	-104343.6802456564	54.74430281010761	-104343.6802456564	0.24496113591462618	71.45416383934216	5.619772681529009
612000	-104289.63536667504	-104343.33757795367	53.70221127863962	-104343.33757795367	0.24734687653284415	67.21120865220752	5.017979442039041
613000	-104294.57437555809	-104348.80481896688	54.230443408789604	-104348.80481896688	0.24330043298746057	68.57572605455827	5.1819579528521835
614000	-104289.50860417614	-104343.60806314228	54.0994589661455	-104343.60806314228	0.2481797727651244	78.08495253664849	6.79213589930271
615000	-104285.56956191458	-104340.24875921948	54.67919730489157	-104340.24875921948	0.24641599127993186	70.65932288028924	5.488385380454437
616000	-104279.99711107489	-104334.40986593608	54.41275486118687	-104334.40986593608	0.2472197741961723	69.53192313571145	5.329208147805809
617000	-104285.16121559503	-104340.14324541426	54.98202981924031	-104340.14324541426	0.24504043430001693	74.00068240752728	6.0165960567553975
618000	-104278.31231897823	-104333.25513704181	54.9428180635755	-104333.25513704181	0.24571549790158542	74.35230673665775	6.0812087844239615
619000	-104285.12783369106	-104339.70616589536	54.57833220429188	-104339.70616589536	0.24448509770818175	70.18871368854421	5.420598297429474
620000	-104281.68615774436	-104336.57630023413	54.89014248976919	-104336.57630023413	0.2459383929753797	73.59690521114489	5.964532536279942
621000	-104292.0730730147	-104345.90502102605	53.83194801134907	-104345.90502102605	0.24520415065627796	79.60745744405455	7.050754697122969
622000	-104293.2759479212	-104346.8204604146	53.54451249340124	-104346.8204604146	0.24913181478854174	66.95468872049736	4.998247231558567
623000	-104286.2960634322	-104338.64267022134	52.346606789147984	-104338.64267022134	0.2455169928200385	81.81672069575684	7.556609738950951
624000	-104282.83754032792	-104337.54129000602	54.70374967810377	-104337.54129000602	0.24602598198830805	70.58492500591912	5.470326643740879
625000	-104281.61819227904	-104336.50536739989	54.887175120848234	-104336.50536739989	0.24571114428247373	75.5157054155523	6.278469839299922
626000	-104283.04878152694	-104337.23429438908	54.18551286214084	-104337.23429438908	0.2456233777763791	68.56118453192742	5.18781902856719
627000	-104282.5732094177	-104337.36293043906	54.78972102137598	-104337.36293043906	0.24859372853512773	72.2109484506111	5.744961078376501
628000	-104281.12982127369	-104336.00423947348	54.874418199788	-104336.00423947348	0.24747687772445456	72.08465265633711	5.708116313346188
629000	-104287.80333221915	-104342.40531917733	54.60198695817441	-104342.40531917733	0.25179254125792	71.29568841795329	5.616896460960307
630000	-104283.4363541491	-104338.18116863283	54.744814483731524	-104338.18116863283	0.24823137724807687	76.35794909291751	6.43338108244511
631000	-104288.96840759797	-104342.7201980589	53.75179046093366	-104342.7201980589	0.242913265847754	79.88789157301592	7.101712832673197
632000	-104287.3705696983	-104342.08874714392	54.71817744562208	-104342.08874714392	0.24681050910146868	76.211499036486	6.4147304008288994
633000	-104287.28538702051	-104342.18101465836	54.895627637838246	-104342.18101465836	0.247943278570168	74.08061887350368	6.044179464982945
634000	-104283.66624435966	-104338.43921565218	54.772971292522506	-104338.43921565218	0.24684801024084316	76.34118265026036	6.42639445171757
635000	-104288.11469006905	-104343.02192380653	54.90723373748125	-104343.02192380653	0.24561412680790962	75.4645576944481	6.267118225111472
636000	-104296.12172252258	-104350.49010100402	54.36837848143607	-104350.49010100402	0.2454154059148424	69.43125192621277	5.31863420655567
637000	-104281.80091973602	-104336.42035795831	54.619438222294775	-104336.42035795831	0.24703404119116817	76.56259730928552	6.484476933999546
638000	-104295.1790107689	-104344.67591909147	49.49690832257063	-104344.67591909147	0.24632440617250517	58.37204552859511	3.989034638310329
639000	-104279.93039213297	-104334.5693379652	54.638945832215754	-104334.5693379652	0.24632036223821513	70.57332371523344	5.480043676799122
640000	-104286.85681366904	-104341.81665653166	54.95984286262368	-104341.81665653166	0.24632036223821513	74.09326863007253	6.035642009636452
641000	-104289.11120231118	-104343.54037899646	54.42917668527835	-104343.54037899646	0.2438588870736106	78.19653834547157	6.759944249324626
642000	-104287.20507702323	-104341.76929975365	54.564222730420205	-104341.76929975365	0.24740911993320663	76.4264704082562	6.471987197859915
643000	-104292.60342599025	-104344.8964612306	52.29303524035115	-104344.8964612306	0.24469681391565137	81.75046665631743	7.5549312217599445
644000	-104294.13435329017	-104349.12706142679	54.99270813662041	-104349.12706142679	0.24730355141341676	74.68909544143953	6.128205083319984
645000	-104288.44206739895	-104343.43663525641	54.99456785745336	-104343.43663525641	0.24785406694235762	74.72708182693003	6.1340973967279
646000	-104290.09457402419	-104344.29843710837	54.203863084186125	-104344.29843710837	0.24740165409279252	68.74240893102164	5.2191201008658235
647000	-104301.2191461982	-104355.87347265556	54.654326457350166	-104355.87347265556	0.2469717528033633	76.70781705903028	6.501469382912671
648000	-104288.27980127576	-104342.96023617832	54.680434902560734	-104342.96023617832	0.24774042301468222	76.41964220899723	6.452947973326892
649000	-104288.11526981037	-104342.97517026147	54.85990045110621	-104342.97517026147	0.24794538227754806	75.24323550671102	6.2392942745794775
650000	-104282.94655597887	-104336.26218456033	53.315628581462775	-104336.26218456033	0.24999968547638995	79.81044674493019	7.152045809453787
651000	-104278.19725272081	-104333.1914919567	54.99423923590039	-104333.1914919567	0.24755398154904867	73.32175606845075	5.900606460245538
652000	-104290.43666445566	-104345.25911391003	54.82244945436641	-104345.25911391003	0.2509353181961464	73.31051673034398	5.927753156597007
653000	-104286.9899964039	-104341.66028141497	54.670285011059306	-104341.66028141497	0.2471301683371324	70.78390703491017	5.512655166187377
654000	-104285.08225555201	-104339.17071009437	54.08845454236856	-104339.17071009437	0.24750605921706223	68.39609570822726	5.174688905171794
655000	-104283.58085317186	-104338.6208383159	55.03998514403342	-104338.6208383159	0.24528694877806756	74.57764734191714	6.102249366369592
656000	-104280.74377835718	-104335.12685866209	54.38308030490905	-104335.12685866209	0.2448089459338582	69.00690675481623	5.235434636532578
657000	-104284.47326000342	-104338.20768598704	53.73442598362297	-104338.20768598704	0.24833168381227982	79.43582895369835	7.040236421722029
658000	-104284.86588590455	-104339.88282458256	55.01693867800046	-104339.88282458256	0.24482281777655784	74.79510763763355	6.14153570801773
659000	-104286.94396464698	-104341.76743761035	54.82347296336579	-104341.76743761035	0.25091992945047487	74.74378778799934	6.164637262877496
660000	-104282.77485424733	-104337.56805863987	54.79320439254553	-104337.56805863987	0.24946572895226732	75.48847421033459	6.289090758541234
661000	-104299.91191164317	-104354.2216807114	54.30976906822812	-104354.2216807114	0.25421306842234775	76.60955029322908	6.539241957871919
662000	-104289.40751325437	-104342.32104889848	52.913535644105565	-104342.32104889848	0.24690116570048615	81.03713319235025	7.376267215203096
663000	-104289.49224667416	-104344.41416943497	54.921922760817694	-104344.41416943497	0.24770004082762417	73.25743118613995	5.901960672881104
664000	-104292.78814663598	-104347.27188365615	54.48373702017575	-104347.27188365615	0.24983418881693162	76.94706624357727	6.564204550468677
665000	-104291.8234653374	-104346.13375147925	54.31028614185915	-104346.13375147925	0.24464829031863528	68.86101368136639	5.221453630226465
666000	-104289.75555199731	-104344.54498749656	54.78943549924643	-104344.54498749656	0.2475903597340685	75.64453109589084	6.314452797105975
667000	-104302.52772182666	-104356.69148356115	54.16376173449052	-104356.69148356115	0.2470299233409524	68.59572749146126	5.198658908558257
668000	-104294.92494856758	-104349.58051189233	54.65556332474273	-104349.58051189233	0.24457789537584992	70.55891958606114	5.474379915225785
669000	-104298.79904976922	-104353.65574659061	54.85669682138666	-104353.65574659061	0.2419645003202356	71.11466501758962	5.538777782687852
670000	-104297.8390057213	-104351.60583746192	53.76683174062126	-104351.60583746192	0.24837345050596019	79.35603952460248	7.024282063069015
671000	-104293.06078047997	-104348.07949237425	55.01871189428064	-104348.07949237425	0.24517422944571418	74.53016501923653	6.097952868258531
672000	-104292.67311539483	-104347.52664043901	54.853525044178205	-104347.52664043901	0.24908104692256017	73.72215978625768	5.991610169040506
673000	-104294.35049380342	-104348.55724154387	54.20674774044784	-104348.55724154387	0.24446677463838384	79.01356764056592	6.912001355166738
674000	-104296.2869793993	-104350.36215138674	54.07517198743732	-104350.36215138674	0.24730825106900528	68.36377385984115	5.171008284502966
675000	-104291.22607916968	-104346.09248430359	54.86640513391499	-104346.09248430359	0.2484559518677875	74.61436311141937	6.1366146113797475
676000	-104294.1144392345	-104348.90417666841	54.789737433903746	-104348.90417666841	0.2503500227701876	74.0085772127351	6.049777061285265
677000	-104296.22878804232	-104350.60548358632	54.37669554398647	-104350.60548358632	0.25006389481402835	76.93681589265721	6.578933320146368
678000	-104294.23807057393	-104349.14354808831	54.9054775143733	-104349.14354808831	0.2426883176472494	71.45897895883684	5.591880347657461
679000	-104296.35832916801	-104350.25981862049	53.901489452471864	-104350.25981862049	0.24478267083854074	67.6305577154082	5.061645923952339
680000	-104294.51624156864	-104349.13599118145	54.61974961281584	-104349.13599118145	0.24407877227509142	77.21741565009687	6.584637803869907
681000	-104292.38495730804	-104347.09514794408	54.71019063605222	-104347.09514794408	0.24571974039454703	76.36368197517521	6.439651047365582
682000	-104293.47163939982	-104348.35619138944	54.88455198960922	-104348.35619138944	0.24596931144147915	74.30068969216528	6.082302059146913
683000	-104295.27274814925	-104350.2026453461	54.92989719685656	-104350.2026453461	0.24587570394384958	74.01911134904363	6.028312470166488
684000	-104292.44475982283	-104345.95225527612	53.50749545329539	-104345.95225527612	0.24563614621322755	66.57891589682399	4.9300064726780874
685000	-104295.81213549696	-104350.6906833229	54.87854782593655	-104350.6906833229	0.24344309240205708	71.8230616002891	5.661373550852808
686000	-104303.859410835	-104358.86696787698	55.00755704198845	-104358.86696787698	0.243571683652704	74.73820051258204	6.133792454491579
687000	-104291.42813191295	-104344.12500540479	52.6968734918359	-104344.12500540479	0.2466867209340981	64.48941084669325	4.663389072692236
688000	-104296.184160359	-104350.87565770764	54.69149734863524	-104350.87565770764	0.24468159689051233	76.9635825758555	6.5350052324409935
689000	-104299.89345853777	-104354.51092643965	54.61746790187435	-104354.51092643965	0.24468159689051233	70.3089830357111	5.435545345341546
690000	-104295.6441275797	-104350.34152599143	54.69739841173234	-104350.34152599143	0.2444114080481729	76.72974787940035	6.4982168222464445
691000	-104289.06293078292	-104343.90853637419	54.84560559126747	-104343.90853637419	0.244471424915054	76.83757799345254	6.4920002878897645
692000	-104287.29807986059	-104342.00105723877	54.70297737818955	-104342.00105723877	0.24470518252505305	77.47061808718446	6.610401224704932
693000	-104284.63730811504	-104339.53253207915	54.895223964107124	-104339.53253207915	0.24695347545881033	75.52297706256043	6.278346050553224
694000	-104285.36403906134	-104340.03904301247	54.67500395112711	-104340.03904301247	0.24743646984935727	76.50917265376867	6.467647202721697
695000	-104284.11591503059	-104339.03720234246	54.92128731186726	-104339.03720234246	0.24812487730179006	73.54688558935965	5.95090913126519
696000	-104290.82170276987	-104345.65763601814	54.83593324827183	-104345.65763601814	0.24431633176896322	76.12092039650007	6.382170260189485
697000	-104288.58051360343	-104341.620868037	53.04035443356603	-104341.620868037	0.24637268769006754	80.64651125634383	7.3057810382700525
698000	-104292.31061761359	-104346.94942819659	54.63881058299975	-104346.94942819659	0.24751721667992507	71.11370562706723	5.577805394752098
699000	-104285.6739252988	-104340.66191867484	54.98799337603397	-104340.66191867484	0.24601913899477706	73.92437502284544	6.002906481631509
700000	-104293.50767979797	-104347.47063656479	53.96295676681869	-104347.47063656479	0.2471773965814847	67.8882956878269	5.100274578452327
701000	-104287.68799511464	-104342.58515480273	54.89715968809328	-104342.58515480273	0.24676840298024788	75.04407308013262	6.201286134155505
702000	-104286.58817285673	-104340.65805001752	54.06987716078285	-104340.65805001752	0.2440668320736812	79.31360447375481	6.974924914257828
703000	-104285.05964324319	-104339.9261066906	54.86646344741055	-104339.9261066906	0.2477148362980952	74.670701816568	6.145779012615533
704000	-104295.2427001757	-104349.88003660413	54.637336428427986	-104349.88003660413	0.24837824401936698	70.93896682296277	5.546655183320865
705000	-104289.97454987896	-104344.63937599305	54.66482611408954	-104344.63937599305	0.2449787499168185	71.09895845732795	5.5704925832521734
706000	-104286.24223190473	-104340.75094940528	54.508717500551796	-104340.75094940528	0.24694168600701893	77.14250088719547	6.590120613985604
707000	-104291.85425217797	-104346.60221853209	54.74796635412153	-104346.60221853209	0.2515489579459816	74.5367622315602	6.143265799920105
708000	-104288.76501762046	-104342.94649392832	54.18147630785757	-104342.94649392832	0.25225752359793985	69.12273852068859	5.29571972060953
709000	-104291.49380043834	-104346.14009402897	54.64629359062722	-104346.14009402897	0.2490731618020422	76.44388128314908	6.461988727832507
710000	-104288.21497814874	-104343.16776950787	54.95279135912904	-104343.16776950787	0.24781779710315752	74.01762682467893	6.02426708112202
711000	-104287.26916896153	-104341.99472017826	54.725551216731965	-104341.99472017826	0.2511536061487754	75.46167675246748	6.295583690577204
